STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,STATION,,,,,,,,,,,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/4/2016,0.1,",,7,0700",82,",,7",68,",,7",69,",,7,0700",513117,,,11/29/2016,0.05,0.04,0.04,0.2,0,0.09,0,0.06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/5/2016,0.34,",,7,0700",76,",,7",68,",,7",68,",,7,0700",513117,,,11/30/2016,0,0.05,0.03,0.79,0,0.05,0.14,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/6/2016,0.02,",,7,0700",81,",,7",68,",,7",70,",,7,0700",513117,,,12/1/2016,0,0.33,0.07,0.72,0,0.37,0.12,0.16
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/7/2016,0.17,",,7,0700",82,",,7",70,",,7",71,",,7,0700",513117,,,12/2/2016,0.25,0.3,0.4,1.27,0,0.35,0.03,0.01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/8/2016,0.03,",,7,0700",79,",,7",71,",,7",72,",,7,0700",513117,,,12/3/2016,,0.04,0.26,1.62,,0.77,0,0.02
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/9/2016,0.34,",,7,0700",76,",,7",69,",,7",70,",,7,0700",513117,,,12/4/2016,,0.1,0,0.31,0,0.04,0.03,0.32
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/10/2016,0.02,",,7,0700",79,",,7",70,",,7",71,",,7,0700",513117,,,12/5/2016,0,0.34,0.2,1.6,0,0.22,0.43,0.45
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/11/2016,0.02,",,7,0700",80,",,7",67,",,7",72,",,7,0700",513117,,,12/6/2016,0,0.02,,0,0,0,0.02,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/12/2016,0.01,",,7,0700",81,",,7",67,",,7",68,",,7,0700",513117,,,12/7/2016,0,0.17,0,0.02,0,0.12,0,0.07
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/13/2016,0.1,",,7,0700",80,",,7",67,",,7",68,",,7,0700",513117,,,12/8/2016,0,0.03,0.02,0.03,0.27,0.07,0.03,0.01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/14/2016,0.05,",,7,0700",79,",,7",67,",,7",70,",,7,0700",513117,,,12/9/2016,0.1,0.34,0.26,0.42,0,0.31,0.52,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/15/2016,0.02,",,7,0700",79,",,7",64,",,7",70,",,7,0700",513117,,,12/10/2016,0,0.02,0,0.04,,0.02,0.05,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/16/2016,0.01,",,7,0700",78,",,7",62,",,7",63,",,7,0700",513117,,,12/11/2016,0,0.02,,0.13,0,0,0.04,0.06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/17/2016,0.11,",,7,0700",80,",,7",63,",,7",71,",,7,0700",513117,,,12/12/2016,0,0.01,0,0.01,0.02,0,0.01,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/18/2016,0.29,",,7,0700",80,",,7",65,",,7",67,",,7,0700",513117,,,12/13/2016,0,0.1,0.34,0.09,0,0.04,0.05,0.15
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/19/2016,0.21,",,7,0700",77,",,7",66,",,7",69,",,7,0700",513117,,,12/14/2016,0,0.05,0.12,0.33,0,0.92,0.03,0.05
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/20/2016,0.02,",,7,0700",79,",,7",69,",,7",74,",,7,0700",513117,,,12/15/2016,0.05,0.02,0.07,0.03,0,0.14,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/21/2016,0.03,",,7,0700",80,",,7",71,",,7",72,",,7,0700",513117,,,12/16/2016,0,0.01,0,0,0,0.03,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/22/2016,0.17,",,7,0700",76,",,7",70,",,7",70,",,7,0700",513117,,,12/17/2016,,0.11,0,,,0.07,0.01,0.16
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/23/2016,0.1,",,7,0700",76,",,7",69,",,7",69,",,7,0700",513117,,,12/18/2016,,0.29,0.04,0,0,0.16,0.13,0.27
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/24/2016,0.14,",,7,0700",78,",,7",69,",,7",73,",,7,0700",513117,,,12/19/2016,0,0.21,0,0.15,0,0.03,0.01,0.02
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/25/2016,0.03,",,7,0700",79,",,7",72,",,7",74,",,7,0700",513117,,,12/20/2016,0,0.02,0,0,0,0,0,0.01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/26/2016,0.26,",,7,0700",79,",,7",70,",,7",74,",,7,0700",513117,,,12/21/2016,0,0.03,0.09,0.55,0.06,0.11,0,0.06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/27/2016,0.03,",,7,0700",77,",,7",72,",,7",73,",,7,0700",513117,,,12/22/2016,0,0.17,0.05,1.24,0,0.86,0.01,0.14
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/28/2016,0.09,",,7,0700",78,",,7",69,",,7",71,",,7,0700",513117,,,12/23/2016,0.2,0.1,0.03,0.83,0,0.24,0.01,0.02
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/29/2016,0.18,",,7,0700",78,",,7",69,",,7",72,",,7,0700",513117,,,12/24/2016,,0.14,0.13,1.08,,0.2,0.01,0.06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/30/2016,0.21,",,7,0700",77,",,7",68,",,7",69,",,7,0700",513117,,,12/25/2016,,0.03,,0.38,,0.02,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,12/31/2016,0.62,",,7,0700",72,",,7",66,",,7",71,",,7,0700",513117,,,12/26/2016,0,0.26,0,1.48,,0.22,0.02,0.06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/1/2017,0.29,",,7,0700",74,",,7",64,",,7",66,",,7,0700",513117,,,12/27/2016,0,0.03,0.02,0.14,,0.05,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/2/2017,0,",,7,0700",77,",,7",66,",,7",66,",,7,0700",513117,,,12/28/2016,0,0.09,0.01,0.14,0,0.09,0.02,0.06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/3/2017,0,",,7,0700",77,",,7",64,",,7",65,",,7,0700",513117,,,12/29/2016,0,0.18,0.56,1.03,0,0.52,0.04,0.05
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/4/2017,0,",,7,0700",78,",,7",59,",,7",64,",,7,0700",513117,,,12/30/2016,0,0.21,0.29,2.37,0,0.29,0.12,0.07
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/5/2017,0,",,7,0700",76,",,7",57,",,7",65,",,7,0700",513117,,,12/31/2016,0,0.62,0.36,0.9,,0.25,0.01,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/6/2017,0,",,7,0700",76,",,7",64,",,7",70,",,7,0700",513117,,,1/1/2017,,0.29,0,0.03,,0.03,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/7/2017,0.06,",,7,0700",76,",,7",69,",,7",72,",,7,0700",513117,,,1/2/2017,,0,0.01,0,,0.01,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/8/2017,0,",,7,0700",76,",,7",62,",,7",62,",,7,0700",513117,,,1/3/2017,0,0,0,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/9/2017,0,",,7,0700",76,",,7",62,",,7",65,",,7,0700",513117,,,1/4/2017,0,0,0,0,,0,0,0.18
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/10/2017,0,",,7,0700",78,",,7",65,",,7",66,",,7,0700",513117,,,1/5/2017,0,0,0,0.47,,0.06,0,0.42
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/11/2017,0,",,7,0700",78,",,7",65,",,7",66,",,7,0700",513117,,,1/6/2017,0,0,0.59,0.1,,0.1,0,0.01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/12/2017,0,",,7,0700",80,",,7",66,",,7",67,",,7,0700",513117,,,1/7/2017,0,0.06,0,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/13/2017,0,",,7,0700",81,",,7",67,",,7",70,",,7,0700",513117,,,1/8/2017,0,0,0.03,0.03,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/14/2017,0,",,7,0700",81,",,7",66,",,7",66,",,7,0700",513117,,,1/9/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/15/2017,0,",,7,0700",80,",,7",66,",,7",67,",,7,0700",513117,,,1/10/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/16/2017,0,",,7,0700",81,",,7",67,",,7",69,",,7,0700",513117,,,1/11/2017,0,0,0,0,0,0,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/17/2017,0,",,7,0700",81,",,7",69,",,7",74,",,7,0700",513117,,,1/12/2017,0,0,,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/18/2017,0,",,7,0700",80,",,7",73,",,7",73,",,7,0700",513117,,,1/13/2017,0,0,0,0,0,0,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/19/2017,0,",,7,0700",79,",,7",73,",,7",74,",,7,0700",513117,,,1/14/2017,,0,0,0,,0.01,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/20/2017,0,",,7,0700",82,",,7",72,",,7",73,",,7,0700",513117,,,1/15/2017,,0,,0.01,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/21/2017,0.04,",,7,0700",81,",,7",72,",,7",72,",,7,0700",513117,,,1/16/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/22/2017,0.01,",,7,0700",75,",,7",65,",,7",71,",,7,0700",513117,,,1/17/2017,0,0,0,0,0,0,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/23/2017,0.08,",,7,0700",76,",,7",70,",,7",71,",,7,0700",513117,,,1/18/2017,0,0,0,0.07,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/24/2017,0.15,",,7,0700",76,",,7",70,",,7",71,",,7,0700",513117,,,1/19/2017,0,0,0,0,0,0.02,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/25/2017,0.12,",,7,0700",77,",,7",70,",,7",73,",,7,0700",513117,,,1/20/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/26/2017,0,",,7,0700",78,",,7",71,",,7",72,",,7,0700",513117,,,1/21/2017,0,0.04,0.02,0.08,,0.03,0,0.11
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/27/2017,0,",,7,0700",80,",,7",62,",,7",63,",,7,0700",513117,,,1/22/2017,,0.01,,0.72,,0.09,0.16,0.04
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/28/2017,0.14,",,7,0700",79,",,7",63,",,7",71,",,7,0700",513117,,,1/23/2017,,0.08,0,0.85,0,0.01,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/29/2017,0,",,7,0700",79,",,7",64,",,7",71,",,7,0700",513117,,,1/24/2017,0,0.15,,1.85,0,0.13,0.04,0.08
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/30/2017,0,",,7,0700",76,",,7",68,",,7",69,",,7,0700",513117,,,1/25/2017,0,0.12,0,2.64,0,0.79,0.03,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,1/31/2017,0,",,7,0700",73,",,7",68,",,7",69,",,7,0700",513117,,,1/26/2017,0,0,0.01,0.1,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/1/2017,0,",,7,0700",73,",,7",68,",,7",69,",,7,0700",513117,,,1/27/2017,,0,0,0.03,0,0.03,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/2/2017,0,",,7,0700",77,",,7",63,",,7",63,",,7,0700",513117,,,1/28/2017,,0.14,0,0,,0,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/3/2017,0,",,7,0700",78,",,7",62,",,7",64,",,7,0700",513117,,,1/29/2017,0,0,,0.55,,0.26,0.18,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/4/2017,0,",,7,0700",80,",,7",63,",,7",67,",,7,0700",513117,,,1/30/2017,0,0,0,0,0.05,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/5/2017,0,",,7,0700",80,",,7",64,",,7",75,",,7,0700",513117,,,1/31/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/6/2017,0.16,",,7,0700",83,",,7",74,",,7",74,",,7,0700",513117,,,2/1/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/7/2017,1.08,",,7,0700",78,",,7",66,",,7",67,",,7,0700",513117,,,2/2/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/8/2017,1.08,",,7,0700",78,",,7",66,",,7",67,",,7,0700",513117,,,2/3/2017,0,0,0,,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/9/2017,0.02,",,7,0700",81,",,7",64,",,7",64,",,7,0700",513117,,,2/4/2017,,0,,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/10/2017,0,",,7,0700",84,",,7",63,",,7",64,",,7,0700",513117,,,2/5/2017,,0,0,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/11/2017,1,",,7,0700",78,",,7",64,",,7",65,",,7,0700",513117,,,2/6/2017,0,0.16,0.04,0,0,0.18,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/12/2017,1.07,",,7,0700",83,",,7",65,",,7",67,",,7,0700",513117,,,2/7/2017,0.7,1.08,0.9,1.79,0,1.32,0.51,1.8
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/13/2017,2.9,",,7,0700",74,",,7",67,",,7",69,",,7,0700",513117,,,2/8/2017,0,1.08,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/14/2017,0,",,7,0700",79,",,7",67,",,7",72,",,7,0700",513117,,,2/9/2017,,0.02,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/15/2017,0,",,7,0700",81,",,7",72,",,7",76,",,7,0700",513117,,,2/10/2017,,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/16/2017,0,",,7,0700",86,",,7",74,",,7",74,",,7,0700",513117,,,2/11/2017,,1,2.39,0.73,,1.73,0.31,5.04
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/17/2017,0.8,",,7,0700",81,",,7",67,",,7",67,",,7,0700",513117,,,2/12/2017,,1.07,1.91,1.83,,2.98,2.62,0.07
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/18/2017,0,",,7,0700",79,",,7",67,",,7",71,",,7,0700",513117,,,2/13/2017,,2.9,0,0,0,0.01,0.01,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/19/2017,0,",,7,0700",80,",,7",68,",,7",70,",,7,0700",513117,,,2/14/2017,0,0,0,0.01,0,0,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/20/2017,0,",,7,0700",81,",,7",70,",,7",71,",,7,0700",513117,,,2/15/2017,0,0,0,0.07,0,0.01,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/21/2017,0,",,7,0700",76,",,7",70,",,7",70,",,7,0700",513117,,,2/16/2017,0,0,0.62,0.13,0,0.73,0.07,0.67
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/22/2017,0.06,",,7,0700",75,",,7",68,",,7",70,",,7,0700",513117,,,2/17/2017,0,0.8,0.06,,0,0.13,0,0.06
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/23/2017,0,",,7,0700",78,",,7",70,",,7",70,",,7,0700",513117,,,2/18/2017,,0,,0,,0,0,0.01
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/24/2017,0,",,7,0700",77,",,7",69,",,7",70,",,7,0700",513117,,,2/19/2017,,0,,0.1,,0.09,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/25/2017,0,",,7,0700",76,",,7",62,",,7",63,",,7,0700",513117,,,2/20/2017,,0,0,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/26/2017,0,",,7,0700",75,",,7",62,",,7",63,",,7,0700",513117,,,2/21/2017,0,0,0,0.07,0,0,0.06,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/27/2017,0,",,7,0700",81,",,7",63,",,7",66,",,7,0700",513117,,,2/22/2017,0,0.06,0.11,0.32,0.17,0.06,0.06,0.13
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,2/28/2017,0.16,",,7,0700",79,",,7",66,",,7",73,",,7,0700",513117,,,2/23/2017,0,0,0,0,0,0,0.01,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/1/2017,2.2,",,7,0700",75,",,7",68,",,7",72,",,7,0700",513117,,,2/24/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/2/2017,1.45,",,7,0700",75,",,7",65,",,7",73,",,7,0700",513117,,,2/25/2017,,0,,0.12,0,0,0.03,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/3/2017,0.54,",,7,0700",79,",,7",73,",,7",73,",,7,0700",513117,,,2/26/2017,,0,0,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/4/2017,0,",,7,0700",87,",,7",67,",,7",76,",,7,0700",513117,,,2/27/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/5/2017,0.1,",,7,0700",82,",,7",69,",,7",70,",,7,0700",513117,,,2/28/2017,0,0.16,0.04,0.58,0,0.04,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/6/2017,0.51,",,7,0700",79,",,7",66,",,7",66,",,7,0700",513117,,,3/1/2017,4.4,2.2,1.12,2,2.4,2.12,1.19,0.59
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/7/2017,0,",,7,0700",80,",,7",65,",,7",65,",,7,0700",513117,,,3/2/2017,0,1.45,,0.58,0.44,1.88,0.73,1.48
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/8/2017,0,",,7,0700",80,",,7",57,",,7",70,",,7,0700",513117,,,3/3/2017,0,0.54,0,0.56,0.14,0.27,0.47,0.25
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/9/2017,0.8,",,7,0700",79,",,7",67,",,7",67,",,7,0700",513117,,,3/4/2017,,0,,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/10/2017,0.13,",,7,0700",78,",,7",67,",,7",68,",,7,0700",513117,,,3/5/2017,,0.1,,0.35,,0.41,0.35,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/11/2017,0.03,",,7,0700",80,",,7",67,",,7",68,",,7,0700",513117,,,3/6/2017,0.6,0.51,0,0,0,0.03,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/12/2017,0,",,7,0700",87,",,7",67,",,7",70,",,7,0700",513117,,,3/7/2017,0,0,0,0,0,0,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/13/2017,0,",,7,0700",89,",,7",70,",,7",70,",,7,0700",513117,,,3/8/2017,0,0,0,0,0,0,0,
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/14/2017,0,",,7,0700",83,",,7",69,",,7",70,",,7,0700",513117,,,3/9/2017,0,0.8,0.5,0.01,0,0.65,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/15/2017,0,",,7,0700",84,",,7",70,",,7",71,",,7,0700",513117,,,3/10/2017,0,0.13,0.13,0,0,0.03,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/16/2017,0,",,7,0700",83,",,7",69,",,7",69,",,7,0700",513117,,,3/11/2017,,0.03,,0,,0.01,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/17/2017,0.19,",,7,0700",83,",,7",69,",,7",69,",,7,0700",513117,,,3/12/2017,,0,0,,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/18/2017,0,",,7,0700",78,",,7",66,",,7",67,",,7,0700",513117,,,3/13/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/19/2017,0,",,7,0700",81,",,7",67,",,7",72,",,7,0700",513117,,,3/14/2017,0,0,0,0,0.06,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/20/2017,0,",,7,0700",82,",,7",71,",,7",72,",,7,0700",513117,,,3/15/2017,0,0,,0,0,0.06,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/21/2017,0,",,7,0700",80,",,7",72,",,7",73,",,7,0700",513117,,,3/16/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/22/2017,0,",,7,0700",82,",,7",73,",,7",74,",,7,0700",513117,,,3/17/2017,0,0.19,0.06,,0,0.12,0,0.35
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/23/2017,0,",,7,0700",83,",,7",73,",,7",74,",,7,0700",513117,,,3/18/2017,,0,0,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/24/2017,0.6,",,7,0700",86,",,7",71,",,7",72,",,7,0700",513117,,,3/19/2017,,0,,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/25/2017,0.13,",,7,0700",79,",,7",72,",,7",72,",,7,0700",513117,,,3/20/2017,0,0,0,0,,0.02,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/26/2017,0,",,7,0700",82,",,7",72,",,7",75,",,7,0700",513117,,,3/21/2017,0,0,0,0,,0.09,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/27/2017,0,",,7,0700",82,",,7",74,",,7",74,",,7,0700",513117,,,3/22/2017,0,0,0,0,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/28/2017,0.03,",,7,0700",83,",,7",74,",,7",75,",,7,0700",513117,,,3/23/2017,0,0,0,0.03,,0,0,0.02
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/29/2017,0,",,7,0700",83,",,7",73,",,7",73,",,7,0700",513117,,,3/24/2017,0,0.6,0.15,0.17,,0.12,0.02,0.07
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/30/2017,0.08,",,7,0700",83,",,7",71,",,7",74,",,7,0700",513117,,,3/25/2017,,0.13,,0.48,,0.93,0,0.43
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,3/31/2017,0,",,7,0700",83,",,7",74,",,7",74,",,7,0700",513117,,,3/26/2017,,0,,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/1/2017,0,",,7,0700",83,",,7",74,",,7",76,",,7,0700",513117,,,3/27/2017,0,0,0,0,,0.01,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/2/2017,0,",,7,0700",83,",,7",73,",,7",74,",,7,0700",513117,,,3/28/2017,0,0.03,0,0.68,0,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/3/2017,0.08,",,7,0700",83,",,7",72,",,7",73,",,7,0700",513117,,,3/29/2017,0,0,0.03,0.07,0,0.01,0,0.08
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/4/2017,0.04,",,7,0700",83,",,7",72,",,7",72,",,7,0700",513117,,,3/30/2017,0,0.08,0.03,,0,0.04,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/5/2017,0.04,",,7,0700",84,",,7",71,",,7",72,",,7,0700",513117,,,3/31/2017,,0,0,0,0,0.01,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/6/2017,0,",,7,0700",83,",,7",71,",,7",73,",,7,0700",513117,,,4/1/2017,,0,0,0.2,,0.21,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/7/2017,0,",,7,0700",82,",,7",73,",,7",74,",,7,0700",513117,,,4/2/2017,,0,0,0,,0,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/8/2017,0,",,7,0700",83,",,7",73,",,7",73,",,7,0700",513117,,,4/3/2017,0,0.08,0.09,0.23,0,0.26,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/9/2017,0,",,7,0700",85,",,7",69,",,7",69,",,7,0700",513117,,,4/4/2017,0,0.04,0,0.02,0,0.09,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/10/2017,0.01,",,7,0700",85,",,7",69,",,7",71,",,7,0700",513117,,,4/5/2017,0,0.04,0.07,0.45,0,0.1,0,0
USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4/11/2017,0.03,",,7,0700",85,",,7",71,",,7",75,",,7,0700",513117,,,4/6/2017,0,0,0,0,0,0.06,0,0
